Depto;año;Nombre - Indice;Posición;Puntaje;Grupo
ATLÁNTICO;2019;Acceso a las TIC (0-100);5;75,58543979;1
ARAUCA;2019;Acceso a las TIC (0-100);24;28,02145625;4
CASANARE;2019;Acceso a las TIC (0-100);12;57,61607576;2
PUTUMAYO;2019;Acceso a las TIC (0-100);26;14,1511707;5
SAN ANDRES Y PROVIDENCIA;2019;Acceso a las TIC (0-100);29;8,498511129;5
AMAZONAS;2019;Acceso a las TIC (0-100);30;1,733504543;5
GUAINÍA;2019;Acceso a las TIC (0-100);31;0;5
GUAVIARE;2019;Acceso a las TIC (0-100);28;9,376684237;5
VICHADA;2019;Acceso a las TIC (0-100);27;13,64503294;5
BOGOTÁ & CUNDINAMARCA;2019;Uso de las TIC (0-100);1;100;1
BOLÍVAR;2019;Uso de las TIC (0-100);15;33,58095519;3
BOYACÁ;2019;Uso de las TIC (0-100);13;42,96216581;2
CALDAS;2019;Uso de las TIC (0-100);8;59,02723682;1
CAQUETÁ;2019;Uso de las TIC (0-100);23;20,18307667;4
CAUCA;2019;Uso de las TIC (0-100);19;26,45958513;3
CESAR;2019;Uso de las TIC (0-100);16;33,25646735;3
CÓRDOBA;2019;Uso de las TIC (0-100);20;23,00132602;4
CHOCÓ;2019;Uso de las TIC (0-100);25;14,77176376;4
HUILA;2019;Uso de las TIC (0-100);14;41,8248275;2
LA GUAJIRA;2019;Uso de las TIC (0-100);21;20,77372776;4
MAGDALENA;2019;Uso de las TIC (0-100);17;31,76974865;3
ANTIOQUIA;2019;Uso de las TIC (0-100);2;79,08133389;1
META;2019;Uso de las TIC (0-100);9;51,81819651;2
NARIÑO;2019;Uso de las TIC (0-100);18;29,91671704;3
NORTE DE SANTANDER;2019;Uso de las TIC (0-100);12;43,39582938;2
QUINDÍO;2019;Uso de las TIC (0-100);6;66,97458362;1
RISARALDA;2019;Uso de las TIC (0-100);4;69,44215772;1
SANTANDER;2019;Uso de las TIC (0-100);5;68,1201205;1
SUCRE;2019;Uso de las TIC (0-100);22;20,29467611;4
TOLIMA;2019;Uso de las TIC (0-100);10;49,36020313;2
VALLE DEL CAUCA;2019;Uso de las TIC (0-100);3;72,70748252;1
ATLÁNTICO;2019;Uso de las TIC (0-100);7;59,58041986;1
ARAUCA;2019;Uso de las TIC (0-100);24;19,02248341;4
CASANARE;2019;Uso de las TIC (0-100);11;43,92485897;2
PUTUMAYO;2019;Uso de las TIC (0-100);27;8,923817761;5
SAN ANDRES Y PROVIDENCIA;2019;Uso de las TIC (0-100);26;13,40105817;5
AMAZONAS;2019;Uso de las TIC (0-100);31;2,35933316;5
GUAINÍA;2019;Uso de las TIC (0-100);30;3,247172142;5
GUAVIARE;2019;Uso de las TIC (0-100);29;4,679916957;5
VICHADA;2019;Uso de las TIC (0-100);28;5,80172331;5
BOGOTÁ & CUNDINAMARCA;2019;Servicios gubernamentales en línea (0-100);21;37,14285714;3
BOLÍVAR;2019;Servicios gubernamentales en línea (0-100);5;62,32875975;2
BOYACÁ;2019;Servicios gubernamentales en línea (0-100);2;67,34972345;2
CALDAS;2019;Servicios gubernamentales en línea (0-100);3;66,14923893;2
CAQUETÁ;2019;Servicios gubernamentales en línea (0-100);18;40,82451872;2
CAUCA;2019;Servicios gubernamentales en línea (0-100);22;35,59998866;3
CESAR;2019;Servicios gubernamentales en línea (0-100);9;54,5531621;2
CÓRDOBA;2019;Servicios gubernamentales en línea (0-100);23;35,0362301;3
CHOCÓ;2019;Servicios gubernamentales en línea (0-100);25;29,34562188;3
HUILA;2019;Servicios gubernamentales en línea (0-100);4;64,83043328;2
LA GUAJIRA;2019;Servicios gubernamentales en línea (0-100);17;42,65987113;2
MAGDALENA;2019;Servicios gubernamentales en línea (0-100);13;47,36752188;2
ANTIOQUIA;2019;Servicios gubernamentales en línea (0-100);6;61,15784002;2
META;2019;Servicios gubernamentales en línea (0-100);15;44,16364697;2
NARIÑO;2019;Servicios gubernamentales en línea (0-100);28;22,63256853;3
NORTE DE SANTANDER;2019;Servicios gubernamentales en línea (0-100);20;37,16543265;3
QUINDÍO;2019;Servicios gubernamentales en línea (0-100);12;48,51410107;2
RISARALDA;2019;Servicios gubernamentales en línea (0-100);1;77,64000675;2
SANTANDER;2019;Servicios gubernamentales en línea (0-100);14;45,29075742;2
SUCRE;2019;Servicios gubernamentales en línea (0-100);27;23,08937338;3
TOLIMA;2019;Servicios gubernamentales en línea (0-100);19;38,42316161;3
VALLE DEL CAUCA;2019;Servicios gubernamentales en línea (0-100);7;60,72881458;2
ATLÁNTICO;2019;Servicios gubernamentales en línea (0-100);10;51,51514483;2
ARAUCA;2019;Servicios gubernamentales en línea (0-100);11;48,88896617;2
CASANARE;2019;Servicios gubernamentales en línea (0-100);8;57,5061277;2
PUTUMAYO;2019;Servicios gubernamentales en línea (0-100);24;30,13378709;3
SAN ANDRES Y PROVIDENCIA;2019;Servicios gubernamentales en línea (0-100);16;43,38299737;2
AMAZONAS;2019;Servicios gubernamentales en línea (0-100);26;28,23207304;3
GUAINÍA;2019;Servicios gubernamentales en línea (0-100);31;1,315789474;5
GUAVIARE;2019;Servicios gubernamentales en línea (0-100);29;21,87230244;3
VICHADA;2019;Servicios gubernamentales en línea (0-100);30;19,05632105;3
BOGOTÁ & CUNDINAMARCA;2019;e-participación (0-100) ;15;45,29348545;5
BOLÍVAR;2019;e-participación (0-100) ;16;43,79746072;5
BOYACÁ;2019;e-participación (0-100) ;3;63,93798893;2
CALDAS;2019;e-participación (0-100) ;6;59,54924742;2
CAQUETÁ;2019;e-participación (0-100) ;25;34,02490886;5
CAUCA;2019;e-participación (0-100) ;26;32,36368951;5
CESAR;2019;e-participación (0-100) ;17;42,71002952;5
CÓRDOBA;2019;e-participación (0-100) ;27;32,12795593;5
CHOCÓ;2019;e-participación (0-100) ;30;30,01453259;5
HUILA;2019;e-participación (0-100) ;10;52,06002735;3
LA GUAJIRA;2019;e-participación (0-100) ;23;35,15690042;5
MAGDALENA;2019;e-participación (0-100) ;24;35,15510742;5
ANTIOQUIA;2019;e-participación (0-100) ;2;67,94036029;2
META;2019;e-participación (0-100) ;8;57,27483838;3
NARIÑO;2019;e-participación (0-100) ;18;40,80202772;5
NORTE DE SANTANDER;2019;e-participación (0-100) ;13;48,75707943;4
QUINDÍO;2019;e-participación (0-100) ;1;67,98608774;2
RISARALDA;2019;e-participación (0-100) ;4;63,12600019;2
SANTANDER;2019;e-participación (0-100) ;14;47,83836473;4
SUCRE;2019;e-participación (0-100) ;29;30,55666155;5
TOLIMA;2019;e-participación (0-100) ;12;49,28913549;4
VALLE DEL CAUCA;2019;e-participación (0-100) ;5;62,76582631;2
ATLÁNTICO;2019;e-participación (0-100) ;9;53,83359304;3
ARAUCA;2019;e-participación (0-100) ;11;51,15184449;4
CASANARE;2019;e-participación (0-100) ;7;58,01461181;3
PUTUMAYO;2019;e-participación (0-100) ;28;30,98814923;5
SAN ANDRES Y PROVIDENCIA;2019;e-participación (0-100) ;21;37,65280995;5
AMAZONAS;2019;e-participación (0-100) ;19;39,61550468;5
GUAINÍA;2019;e-participación (0-100) ;31;14,56340504;5
GUAVIARE;2019;e-participación (0-100) ;20;37,75155534;5
VICHADA;2019;e-participación (0-100) ;22;35,28261035;5
BOGOTÁ & CUNDINAMARCA;2019;Índice de generación y costo de la energía;30;6,323971347;5
BOLÍVAR;2019;Índice de generación y costo de la energía;25;23,13988944;5
BOYACÁ;2019;Índice de generación y costo de la energía;2;59,25865947;1
CALDAS;2019;Índice de generación y costo de la energía;10;40,51583001;2
CAQUETÁ;2019;Índice de generación y costo de la energía;13;38,4846536;3
CAUCA;2019;Índice de generación y costo de la energía;6;50,07072308;2
CESAR;2019;Índice de generación y costo de la energía;19;28,79031901;5
CÓRDOBA;2019;Índice de generación y costo de la energía;18;29,76841695;4
CHOCÓ;2019;Índice de generación y costo de la energía;27;21,72528173;5
HUILA;2019;Índice de generación y costo de la energía;3;55,54434581;1
LA GUAJIRA;2019;Índice de generación y costo de la energía;4;51,49884002;2
MAGDALENA;2019;Índice de generación y costo de la energía;28;20,10943517;5
ANTIOQUIA;2019;Índice de generación y costo de la energía;7;49,63366308;2
META;2019;Índice de generación y costo de la energía;17;30,01843385;4
NARIÑO;2019;Índice de generación y costo de la energía;12;39,03648762;3
NORTE DE SANTANDER;2019;Índice de generación y costo de la energía;16;32,54650211;4
QUINDÍO;2019;Índice de generación y costo de la energía;14;38,36184203;3
RISARALDA;2019;Índice de generación y costo de la energía;1;59,5854514;1
SANTANDER;2019;Índice de generación y costo de la energía;9;41,45887884;2
SUCRE;2019;Índice de generación y costo de la energía;29;15,60656052;5
TOLIMA;2019;Índice de generación y costo de la energía;15;37,11421931;3
VALLE DEL CAUCA;2019;Índice de generación y costo de la energía;5;51,38646352;2
ATLÁNTICO;2019;Índice de generación y costo de la energía;11;40,07624487;2
ARAUCA;2019;Índice de generación y costo de la energía;31;0;5
CASANARE;2019;Índice de generación y costo de la energía;8;42,91948427;2
PUTUMAYO;2019;Índice de generación y costo de la energía;26;22,18729221;5
SAN ANDRES Y PROVIDENCIA;2019;Índice de generación y costo de la energía;20;28,41906311;5
AMAZONAS;2019;Índice de generación y costo de la energía;21;25,93928201;5
GUAINÍA;2019;Índice de generación y costo de la energía;22;25,51526362;5
GUAVIARE;2019;Índice de generación y costo de la energía;24;23,34715384;5
VICHADA;2019;Índice de generación y costo de la energía;23;24,65657517;5
BOGOTÁ & CUNDINAMARCA;2019;Desempeño logístico (0-100);6;66,38874852;1
BOLÍVAR;2019;Desempeño logístico (0-100);8;64,9918961;1
BOYACÁ;2019;Desempeño logístico (0-100);13;60,31142035;1
CALDAS;2019;Desempeño logístico (0-100);20;51,92566685;3
CAQUETÁ;2019;Desempeño logístico (0-100);30;31,49980673;5
CAUCA;2019;Desempeño logístico (0-100);25;45,45957123;4
CESAR;2019;Desempeño logístico (0-100);16;57,22331079;2
CÓRDOBA;2019;Desempeño logístico (0-100);18;55,63282671;2
CHOCÓ;2019;Desempeño logístico (0-100);26;44,38048798;4
HUILA;2019;Desempeño logístico (0-100);22;50,19793463;3
LA GUAJIRA;2019;Desempeño logístico (0-100);14;59,78774496;1
MAGDALENA;2019;Desempeño logístico (0-100);1;71,41990858;1
ANTIOQUIA;2019;Desempeño logístico (0-100);4;67,80777498;1
META;2019;Desempeño logístico (0-100);10;61,20888752;1
NARIÑO;2019;Desempeño logístico (0-100);19;53,4976974;2
NORTE DE SANTANDER;2019;Desempeño logístico (0-100);24;46,28156327;4
QUINDÍO;2019;Desempeño logístico (0-100);27;33,29124263;5
RISARALDA;2019;Desempeño logístico (0-100);21;50,32714248;3
SANTANDER;2019;Desempeño logístico (0-100);11;60,62464201;1
SUCRE;2019;Desempeño logístico (0-100);2;68,6467133;1
TOLIMA;2019;Desempeño logístico (0-100);9;63,3288807;1
VALLE DEL CAUCA;2019;Desempeño logístico (0-100);5;66,43338745;1
ATLÁNTICO;2019;Desempeño logístico (0-100);3;67,91306776;1
ARAUCA;2019;Desempeño logístico (0-100);31;21,06849033;5
CASANARE;2019;Desempeño logístico (0-100);29;31,92698261;5
PUTUMAYO;2019;Desempeño logístico (0-100);12;60,36060262;1
SAN ANDRES Y PROVIDENCIA;2019;Desempeño logístico (0-100);15;57,75046142;2
AMAZONAS;2019;Desempeño logístico (0-100);17;56,51576492;2
GUAINÍA;2019;Desempeño logístico (0-100);7;65,52874579;1
GUAVIARE;2019;Desempeño logístico (0-100);28;32,11670677;5
VICHADA;2019;Desempeño logístico (0-100);23;48,99259243;3
BOGOTÁ & CUNDINAMARCA;2019;Inversión pública en capital fijo  (porcentaje del PIB);1;100;1
BOLÍVAR;2019;Inversión pública en capital fijo  (porcentaje del PIB);11;13,78299181;4
BOYACÁ;2019;Inversión pública en capital fijo  (porcentaje del PIB);5;30,67174844;3
CALDAS;2019;Inversión pública en capital fijo  (porcentaje del PIB);18;5,752993466;4
CAQUETÁ;2019;Inversión pública en capital fijo  (porcentaje del PIB);23;2,674188186;5
CAUCA;2019;Inversión pública en capital fijo  (porcentaje del PIB);17;7,513450924;4
CESAR;2019;Inversión pública en capital fijo  (porcentaje del PIB);21;2,745615047;5
CÓRDOBA;2019;Inversión pública en capital fijo  (porcentaje del PIB);14;11,00951525;4
CHOCÓ;2019;Inversión pública en capital fijo  (porcentaje del PIB);27;0,67021134;5
HUILA;2019;Inversión pública en capital fijo  (porcentaje del PIB);10;15,84597591;4
LA GUAJIRA;2019;Inversión pública en capital fijo  (porcentaje del PIB);13;12,5349254;4
MAGDALENA;2019;Inversión pública en capital fijo  (porcentaje del PIB);7;17,53325234;4
ANTIOQUIA;2019;Inversión pública en capital fijo  (porcentaje del PIB);1;100;1
META;2019;Inversión pública en capital fijo  (porcentaje del PIB);4;32,82686887;3
NARIÑO;2019;Inversión pública en capital fijo  (porcentaje del PIB);15;9,829887261;4
NORTE DE SANTANDER;2019;Inversión pública en capital fijo  (porcentaje del PIB);8;17,29368437;4
QUINDÍO;2019;Inversión pública en capital fijo  (porcentaje del PIB);26;0,884963509;5
RISARALDA;2019;Inversión pública en capital fijo  (porcentaje del PIB);19;3,343269595;5
SANTANDER;2019;Inversión pública en capital fijo  (porcentaje del PIB);6;26,0547546;3
SUCRE;2019;Inversión pública en capital fijo  (porcentaje del PIB);25;1,115924422;5
TOLIMA;2019;Inversión pública en capital fijo  (porcentaje del PIB);16;8,119488045;4
VALLE DEL CAUCA;2019;Inversión pública en capital fijo  (porcentaje del PIB);3;41,64683879;2
ATLÁNTICO;2019;Inversión pública en capital fijo  (porcentaje del PIB);2;55,87223617;2
ARAUCA;2019;Inversión pública en capital fijo  (porcentaje del PIB);9;15,92766044;4
CASANARE;2019;Inversión pública en capital fijo  (porcentaje del PIB);12;13,17156578;4
PUTUMAYO;2019;Inversión pública en capital fijo  (porcentaje del PIB);29;0;5
SAN ANDRES Y PROVIDENCIA;2019;Inversión pública en capital fijo  (porcentaje del PIB);22;2,741314326;5
AMAZONAS;2019;Inversión pública en capital fijo  (porcentaje del PIB);29;0;5
GUAINÍA;2019;Inversión pública en capital fijo  (porcentaje del PIB);20;2,995745454;5
GUAVIARE;2019;Inversión pública en capital fijo  (porcentaje del PIB);24;1,356475968;5
VICHADA;2019;Inversión pública en capital fijo  (porcentaje del PIB);28;0,605726209;5
BOGOTÁ & CUNDINAMARCA;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;8;40,78238171;3
BOLÍVAR;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;28;8,131039936;4
BOYACÁ;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;22;20,03131151;4
CALDAS;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;23;19,89090571;4
CAQUETÁ;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;10;32,23593253;3
CAUCA;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;9;33,73212394;3
CESAR;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;25;18,61290595;4
CÓRDOBA;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;27;9,51786649;4
CHOCÓ;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;11;31,61204783;3
HUILA;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;20;23,35019402;4
LA GUAJIRA;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;24;19,40979397;4
MAGDALENA;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;31;0;5
ANTIOQUIA;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;19;26,19925256;4
META;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;7;42,92353898;3
NARIÑO;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;6;46,22116578;3
NORTE DE SANTANDER;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;26;11,91524559;4
QUINDÍO;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;16;27,10225869;4
RISARALDA;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;14;28,06939349;4
SANTANDER;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;4;53,63021258;2
SUCRE;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;29;6,535461038;4
TOLIMA;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;12;30,97988629;3
VALLE DEL CAUCA;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;21;22,3832147;4
ATLÁNTICO;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;30;6,073427966;4
ARAUCA;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;3;59,54932593;2
CASANARE;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;2;94,07762404;1
PUTUMAYO;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;5;49,12300112;2
SAN ANDRES Y PROVIDENCIA;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;13;30,95306144;3
AMAZONAS;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;18;26,52462182;4
GUAINÍA;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;1;100;1
GUAVIARE;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;15;28,03183169;4
VICHADA;2019;Eficiencia en el uso de la energía (en unidades del PIB) ;17;26,97692665;4
BOGOTÁ & CUNDINAMARCA;2019;Desempeño ambiental (0-100);4;61,15396356;2
BOLÍVAR;2019;Desempeño ambiental (0-100);15;47,88701243;2
BOYACÁ;2019;Desempeño ambiental (0-100);22;44,16685156;2
CALDAS;2019;Desempeño ambiental (0-100);14;48,59360692;2
CAQUETÁ;2019;Desempeño ambiental (0-100);31;28,38619844;3
CAUCA;2019;Desempeño ambiental (0-100);7;59,04949841;2
CESAR;2019;Desempeño ambiental (0-100);11;50,51966653;2
CÓRDOBA;2019;Desempeño ambiental (0-100);18;45,1794494;2
CHOCÓ;2019;Desempeño ambiental (0-100);28;37,78202401;3
HUILA;2019;Desempeño ambiental (0-100);24;42,81384172;2
LA GUAJIRA;2019;Desempeño ambiental (0-100);19;44,99835436;2
MAGDALENA;2019;Desempeño ambiental (0-100);27;40,3598728;2
ANTIOQUIA;2019;Desempeño ambiental (0-100);3;63,22673978;2
META;2019;Desempeño ambiental (0-100);20;44,53946186;2
NARIÑO;2019;Desempeño ambiental (0-100);12;49,93164892;2
NORTE DE SANTANDER;2019;Desempeño ambiental (0-100);29;30,69754728;3
QUINDÍO;2019;Desempeño ambiental (0-100);23;43,61682753;2
RISARALDA;2019;Desempeño ambiental (0-100);16;46,31684759;2
SANTANDER;2019;Desempeño ambiental (0-100);17;45,75589718;2
SUCRE;2019;Desempeño ambiental (0-100);9;51,80116156;2
TOLIMA;2019;Desempeño ambiental (0-100);13;49,61523671;2
VALLE DEL CAUCA;2019;Desempeño ambiental (0-100);6;59,72418228;2
ATLÁNTICO;2019;Desempeño ambiental (0-100);1;71,6985996;2
ARAUCA;2019;Desempeño ambiental (0-100);5;60,92338917;2
CASANARE;2019;Desempeño ambiental (0-100);2;67,50029251;2
PUTUMAYO;2019;Desempeño ambiental (0-100);21;44,40437341;2
SAN ANDRES Y PROVIDENCIA;2019;Desempeño ambiental (0-100);8;53,70151068;2
AMAZONAS;2019;Desempeño ambiental (0-100);25;41,0961913;2
GUAINÍA;2019;Desempeño ambiental (0-100);10;51,35339163;2
GUAVIARE;2019;Desempeño ambiental (0-100);30;28,51234051;3
VICHADA;2019;Desempeño ambiental (0-100);26;41,05383785;2
BOGOTÁ & CUNDINAMARCA;2019;Empresas con certificación ambiental ISO 14001 por cada 100 mil sociedades;7;26,84401257;5
BOLÍVAR;2019;Empresas con certificación ambiental ISO 14001 por cada 100 mil sociedades;10;18,58129062;5
BOYACÁ;2019;Empresas con certificación ambiental ISO 14001 por cada 100 mil sociedades;6;36,26605085;5
CALDAS;2019;Empresas con certificación ambiental ISO 14001 por cada 100 mil sociedades;17;10,90868755;5
CAQUETÁ;2019;Empresas con certificación ambiental ISO 14001 por cada 100 mil sociedades;16;11,26537704;5
CAUCA;2019;Empresas con certificación ambiental ISO 14001 por cada 100 mil sociedades;14;12,94969127;5
CESAR;2019;Empresas con certificación ambiental ISO 14001 por cada 100 mil sociedades;21;4,94561612;5
